open,high,low,close,adjusted_close,volume,dividend_amount,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,longTermDebt,shortLongTermDebtTotal,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,operatingCashflow,depreciationDepletionAndAmortization,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,dividendPayout,proceedsFromRepurchaseOfEquity,changeInCashAndCashEquivalents,netIncome,grossProfit,totalRevenue,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,interestExpense,depreciationAndAmortization,incomeBeforeTax,netIncomeFromContinuingOperations,ebit,ebitda,reportedEPS,estimatedEPS,surprisePercentage,shares_outstanding_diluted,shares_outstanding_basic,monthly_return,monthly_volatility,price_range_pct,volume_change,profit_margin,operating_margin,gross_margin,current_ratio,debt_to_equity,free_cash_flow,fcf_margin,ebitda_margin,interest_coverage
40.61,41.02,38.44,39.94,34.2104,301136684,0.15,110903000000.0,63183000000.0,21716000000.0,21716000000.0,314000000.0,5618000000.0,47720000000.0,3686000000.0,6406000000.0,6406000000.0,34087000000.0,32652000000.0,61805000000.0,15291000000.0,806000000.0,1999000000.0,46514000000.0,39959000000.0,41958000000.0,48663000000.0,26503000000.0,4463000000.0,4283000000.0,717000000.0,597000000.0,-3724000000.0,7668000000.0,655000000.0,-2008000000.0,8015000000.0,2757000000.0,8653000000.0,10706000000.0,3982000000.0,278000000.0,1436000000.0,4671000000.0,325000000.0,455000000.0,3697000000.0,2757000000.0,4220000000.0,4675000000.0,0.78,0.86,-9.3023,4464000000.0,4359000000.0,-0.005231126218730342,0.039994315941479196,0.06459689534301466,-0.30724541853764686,0.2575191481412292,0.37194096768167384,0.808238371006912,4.1320384539925445,1.2700614429854304,3686000000.0,0.3442929198580235,0.4366710255931254,12.984615384615385
39.95,40.045,35.14,37.09,31.7693,302349958,0.0,110903000000.0,63183000000.0,21716000000.0,21716000000.0,314000000.0,5618000000.0,47720000000.0,3686000000.0,6406000000.0,6406000000.0,34087000000.0,32652000000.0,61805000000.0,15291000000.0,806000000.0,1999000000.0,46514000000.0,39959000000.0,41958000000.0,48663000000.0,26503000000.0,4463000000.0,4283000000.0,717000000.0,597000000.0,-3724000000.0,7668000000.0,655000000.0,-2008000000.0,8015000000.0,2757000000.0,8653000000.0,10706000000.0,3982000000.0,278000000.0,1436000000.0,4671000000.0,325000000.0,455000000.0,3697000000.0,2757000000.0,4220000000.0,4675000000.0,0.78,0.86,-9.3023,4464000000.0,4359000000.0,-0.071355494235671,0.03876550008184283,0.13224588837961718,0.004028981072262905,0.2575191481412292,0.37194096768167384,0.808238371006912,4.1320384539925445,1.2700614429854304,3686000000.0,0.3442929198580235,0.4366710255931254,12.984615384615385
36.3,38.52,35.24,36.12,30.9384,391991878,0.0,110903000000.0,63183000000.0,21716000000.0,21716000000.0,314000000.0,5618000000.0,47720000000.0,3686000000.0,6406000000.0,6406000000.0,34087000000.0,32652000000.0,61805000000.0,15291000000.0,806000000.0,1999000000.0,46514000000.0,39959000000.0,41958000000.0,48663000000.0,26503000000.0,4463000000.0,4283000000.0,717000000.0,597000000.0,-3724000000.0,7668000000.0,655000000.0,-2008000000.0,8015000000.0,2757000000.0,8653000000.0,10706000000.0,3982000000.0,278000000.0,1436000000.0,4671000000.0,325000000.0,455000000.0,3697000000.0,2757000000.0,4220000000.0,4675000000.0,0.78,0.86,-9.3023,4464000000.0,4359000000.0,-0.026154180293553875,0.03379685641089349,0.09080841638981178,0.29648398363594275,0.2575191481412292,0.37194096768167384,0.808238371006912,4.1320384539925445,1.2700614429854304,3686000000.0,0.3442929198580235,0.4366710255931254,12.984615384615385
36.23,39.04,35.64,38.84,33.3992,317498512,0.15,109706000000.0,62122000000.0,16739000000.0,16739000000.0,251000000.0,3475000000.0,47584000000.0,3896000000.0,5955000000.0,5955000000.0,34133000000.0,39191000000.0,62168000000.0,15391000000.0,422000000.0,2000000000.0,46777000000.0,40050000000.0,42050000000.0,47097000000.0,24964000000.0,4412000000.0,5856000000.0,671000000.0,446000000.0,-7471000000.0,-3270000000.0,650000000.0,-2916000000.0,-4977000000.0,1747000000.0,6598000000.0,8448000000.0,2654000000.0,257000000.0,1390000000.0,3944000000.0,374000000.0,461000000.0,2310000000.0,1747000000.0,2768000000.0,3229000000.0,0.53,0.52,1.9231,4412000000.0,4317000000.0,0.07953869624802823,0.07744159052199551,0.08753861997940263,-0.1900380344104987,0.20679450757575757,0.31415719696969696,0.7810132575757576,4.03625495419401,1.3199991506890036,5410000000.0,0.6403882575757576,0.3822206439393939,7.401069518716578
39.05,40.64,37.22,38.97,33.511,294535169,0.0,109706000000.0,62122000000.0,16739000000.0,16739000000.0,251000000.0,3475000000.0,47584000000.0,3896000000.0,5955000000.0,5955000000.0,34133000000.0,39191000000.0,62168000000.0,15391000000.0,422000000.0,2000000000.0,46777000000.0,40050000000.0,42050000000.0,47097000000.0,24964000000.0,4412000000.0,5856000000.0,671000000.0,446000000.0,-7471000000.0,-3270000000.0,650000000.0,-2916000000.0,-4977000000.0,1747000000.0,6598000000.0,8448000000.0,2654000000.0,257000000.0,1390000000.0,3944000000.0,374000000.0,461000000.0,2310000000.0,1747000000.0,2768000000.0,3229000000.0,0.53,0.52,1.9231,4412000000.0,4317000000.0,0.0033473855661214635,0.05453812483519121,0.08775981524249428,-0.07232582872703353,0.20679450757575757,0.31415719696969696,0.7810132575757576,4.03625495419401,1.3199991506890036,5410000000.0,0.6403882575757576,0.3822206439393939,7.401069518716578
39.09,39.39,36.1,36.53,31.4128,372871591,0.0,109706000000.0,62122000000.0,16739000000.0,16739000000.0,251000000.0,3475000000.0,47584000000.0,3896000000.0,5955000000.0,5955000000.0,34133000000.0,39191000000.0,62168000000.0,15391000000.0,422000000.0,2000000000.0,46777000000.0,40050000000.0,42050000000.0,47097000000.0,24964000000.0,4412000000.0,5856000000.0,671000000.0,446000000.0,-7471000000.0,-3270000000.0,650000000.0,-2916000000.0,-4977000000.0,1747000000.0,6598000000.0,8448000000.0,2654000000.0,257000000.0,1390000000.0,3944000000.0,374000000.0,461000000.0,2310000000.0,1747000000.0,2768000000.0,3229000000.0,0.53,0.52,1.9231,4412000000.0,4317000000.0,-0.06261227656590374,0.07113683050284696,0.09006296194908292,0.2659662758303747,0.20679450757575757,0.31415719696969696,0.7810132575757576,4.03625495419401,1.3199991506890036,5410000000.0,0.6403882575757576,0.3822206439393939,7.401069518716578
36.01,36.31,33.13,36.31,31.3546,391875999,0.15,106483000000.0,58618000000.0,17411000000.0,17411000000.0,238000000.0,3956000000.0,47865000000.0,3855000000.0,5599000000.0,5599000000.0,34171000000.0,34924000000.0,60151000000.0,13754000000.0,415000000.0,2000000000.0,46397000000.0,39940000000.0,41940000000.0,45924000000.0,23737000000.0,4316000000.0,501000000.0,633000000.0,195000000.0,4133000000.0,-3756000000.0,636000000.0,-3419000000.0,672000000.0,2198000000.0,7140000000.0,8993000000.0,2955000000.0,285000000.0,1444000000.0,4185000000.0,371000000.0,443000000.0,2668000000.0,2197000000.0,3043000000.0,3486000000.0,0.63,0.6,5.0,4316000000.0,4239000000.0,-0.001852747924412923,0.03667296628677617,0.08757917928945193,0.0509677016396779,0.244412320693873,0.32858890247970646,0.7939508506616257,4.261887450923368,1.3097944429927706,306000000.0,0.034026465028355386,0.3876348270877349,8.202156334231805
35.9,37.65,34.47,36.78,31.7605,305502215,0.0,106483000000.0,58618000000.0,17411000000.0,17411000000.0,238000000.0,3956000000.0,47865000000.0,3855000000.0,5599000000.0,5599000000.0,34171000000.0,34924000000.0,60151000000.0,13754000000.0,415000000.0,2000000000.0,46397000000.0,39940000000.0,41940000000.0,45924000000.0,23737000000.0,4316000000.0,501000000.0,633000000.0,195000000.0,4133000000.0,-3756000000.0,636000000.0,-3419000000.0,672000000.0,2198000000.0,7140000000.0,8993000000.0,2955000000.0,285000000.0,1444000000.0,4185000000.0,371000000.0,443000000.0,2668000000.0,2197000000.0,3043000000.0,3486000000.0,0.63,0.6,5.0,4316000000.0,4239000000.0,0.012945468926409465,0.04004097993843509,0.0864600326264274,-0.22041100812606795,0.244412320693873,0.32858890247970646,0.7939508506616257,4.261887450923368,1.3097944429927706,306000000.0,0.034026465028355386,0.3876348270877349,8.202156334231805
37.15,42.0,37.04,40.91,35.3268,360649776,0.0,106483000000.0,58618000000.0,17411000000.0,17411000000.0,238000000.0,3956000000.0,47865000000.0,3855000000.0,5599000000.0,5599000000.0,34171000000.0,34924000000.0,60151000000.0,13754000000.0,415000000.0,2000000000.0,46397000000.0,39940000000.0,41940000000.0,45924000000.0,23737000000.0,4316000000.0,501000000.0,633000000.0,195000000.0,4133000000.0,-3756000000.0,636000000.0,-3419000000.0,672000000.0,2198000000.0,7140000000.0,8993000000.0,2955000000.0,285000000.0,1444000000.0,4185000000.0,371000000.0,443000000.0,2668000000.0,2197000000.0,3043000000.0,3486000000.0,0.63,0.6,5.0,4316000000.0,4239000000.0,0.11228727507438485,0.06206948595575721,0.12124175018332929,0.18051443915062948,0.244412320693873,0.32858890247970646,0.7939508506616257,4.261887450923368,1.3097944429927706,306000000.0,0.034026465028355386,0.3876348270877349,8.202156334231805
40.68,41.49,39.37,39.86,34.5478,218454191,0.15,104894000000.0,57069000000.0,15583000000.0,15583000000.0,212000000.0,3844000000.0,47825000000.0,4011000000.0,5249000000.0,5249000000.0,34284000000.0,35184000000.0,58558000000.0,11825000000.0,410000000.0,1536000000.0,46733000000.0,40106000000.0,41642000000.0,46336000000.0,23390000000.0,4284000000.0,3474000000.0,622000000.0,368000000.0,-688000000.0,-4663000000.0,632000000.0,-2214000000.0,-1828000000.0,2142000000.0,7173000000.0,9012000000.0,3027000000.0,290000000.0,1419000000.0,4146000000.0,360000000.0,435000000.0,2732000000.0,2142000000.0,3153000000.0,3588000000.0,0.64,0.62,3.2258,4256000000.0,4182000000.0,-0.022051247211748448,0.06969027091258666,0.053186151530356364,-0.39427609404643027,0.23768308921438083,0.3358854860186418,0.7959387483355526,4.826131078224101,1.2637689917127073,3106000000.0,0.34465157567687527,0.3981358189081225,8.758333333333333
39.9,40.43,38.56,40.2,34.8425,206835324,0.0,104894000000.0,57069000000.0,15583000000.0,15583000000.0,212000000.0,3844000000.0,47825000000.0,4011000000.0,5249000000.0,5249000000.0,34284000000.0,35184000000.0,58558000000.0,11825000000.0,410000000.0,1536000000.0,46733000000.0,40106000000.0,41642000000.0,46336000000.0,23390000000.0,4284000000.0,3474000000.0,622000000.0,368000000.0,-688000000.0,-4663000000.0,632000000.0,-2214000000.0,-1828000000.0,2142000000.0,7173000000.0,9012000000.0,3027000000.0,290000000.0,1419000000.0,4146000000.0,360000000.0,435000000.0,2732000000.0,2142000000.0,3153000000.0,3588000000.0,0.64,0.62,3.2258,4256000000.0,4182000000.0,0.008530210317299503,0.07041258481458715,0.04651741293532331,-0.053186743393721425,0.23768308921438083,0.3358854860186418,0.7959387483355526,4.826131078224101,1.2637689917127073,3106000000.0,0.34465157567687527,0.3981358189081225,8.758333333333333
40.06,41.155,38.075,40.93,35.4752,433573879,0.0,104894000000.0,57069000000.0,15583000000.0,15583000000.0,212000000.0,3844000000.0,47825000000.0,4011000000.0,5249000000.0,5249000000.0,34284000000.0,35184000000.0,58558000000.0,11825000000.0,410000000.0,1536000000.0,46733000000.0,40106000000.0,41642000000.0,46336000000.0,23390000000.0,4284000000.0,3474000000.0,622000000.0,368000000.0,-688000000.0,-4663000000.0,632000000.0,-2214000000.0,-1828000000.0,2142000000.0,7173000000.0,9012000000.0,3027000000.0,290000000.0,1419000000.0,4146000000.0,360000000.0,435000000.0,2732000000.0,2142000000.0,3153000000.0,3588000000.0,0.64,0.62,3.2258,4256000000.0,4182000000.0,0.01815885771686876,0.020995193631385755,0.07525042755924745,1.096227426800656,0.23768308921438083,0.3358854860186418,0.7959387483355526,4.826131078224101,1.2637689917127073,3106000000.0,0.34465157567687527,0.3981358189081225,8.758333333333333
40.7,41.91,40.02,41.04,35.7012,233387710,0.15,112180000000.0,64313000000.0,20152000000.0,20152000000.0,212000000.0,5385000000.0,47867000000.0,4000000000.0,4943000000.0,4943000000.0,34590000000.0,35973000000.0,64390000000.0,17208000000.0,504000000.0,3750000000.0,47182000000.0,40105000000.0,43855000000.0,47289000000.0,23888000000.0,4245746000.0,3730000000.0,583000000.0,180000000.0,-1128000000.0,1833000000.0,623000000.0,-1980000000.0,4569000000.0,2814000000.0,8658000000.0,10594000000.0,3968000000.0,323000000.0,1534000000.0,4690000000.0,362000000.0,1170000000.0,3732000000.0,2815000000.0,4140000000.0,5310000000.0,0.81,0.82,-1.2195,4236000000.0,4146000000.0,0.006370647663719975,0.0062760982817990744,0.04605263157894721,-0.4617117836104697,0.265622050217104,0.3745516329998112,0.8172550500283179,3.7373895862389586,1.3616274397851509,3550000000.0,0.33509533698319804,0.5012271096847272,11.43646408839779
40.91,41.64,40.58,41.22,35.8578,222836062,0.0,112180000000.0,64313000000.0,20152000000.0,20152000000.0,212000000.0,5385000000.0,47867000000.0,4000000000.0,4943000000.0,4943000000.0,34590000000.0,35973000000.0,64390000000.0,17208000000.0,504000000.0,3750000000.0,47182000000.0,40105000000.0,43855000000.0,47289000000.0,23888000000.0,4245746000.0,3730000000.0,583000000.0,180000000.0,-1128000000.0,1833000000.0,623000000.0,-1980000000.0,4569000000.0,2814000000.0,8658000000.0,10594000000.0,3968000000.0,323000000.0,1534000000.0,4690000000.0,362000000.0,1170000000.0,3732000000.0,2815000000.0,4140000000.0,5310000000.0,0.81,0.82,-1.2195,4236000000.0,4146000000.0,0.00438640717959049,0.007445127045675308,0.025715672003881668,-0.04521081251450643,0.265622050217104,0.3745516329998112,0.8172550500283179,3.7373895862389586,1.3616274397851509,3550000000.0,0.33509533698319804,0.5012271096847272,11.43646408839779
40.98,41.4196,38.71,39.28,34.1701,296182117,0.0,112180000000.0,64313000000.0,20152000000.0,20152000000.0,212000000.0,5385000000.0,47867000000.0,4000000000.0,4943000000.0,4943000000.0,34590000000.0,35973000000.0,64390000000.0,17208000000.0,504000000.0,3750000000.0,47182000000.0,40105000000.0,43855000000.0,47289000000.0,23888000000.0,4245746000.0,3730000000.0,583000000.0,180000000.0,-1128000000.0,1833000000.0,623000000.0,-1980000000.0,4569000000.0,2814000000.0,8658000000.0,10594000000.0,3968000000.0,323000000.0,1534000000.0,4690000000.0,362000000.0,1170000000.0,3732000000.0,2815000000.0,4140000000.0,5310000000.0,0.81,0.82,-1.2195,4236000000.0,4146000000.0,-0.047066468104568604,0.030295381735338394,0.06898167006109984,0.3291480487570275,0.265622050217104,0.3745516329998112,0.8172550500283179,3.7373895862389586,1.3616274397851509,3550000000.0,0.33509533698319804,0.5012271096847272,11.43646408839779
39.2,39.335,37.62,38.42,33.5515,218447030,0.15,123223000000.0,74451000000.0,28614000000.0,28614000000.0,286000000.0,3407000000.0,48772000000.0,4108000000.0,5091000000.0,5091000000.0,35350000000.0,39782000000.0,75391000000.0,15142000000.0,551000000.0,999000000.0,60249000000.0,53057000000.0,54056000000.0,47435000000.0,23380000000.0,4260465000.0,5875000000.0,533000000.0,299000000.0,-5203000000.0,7712000000.0,618000000.0,-2172000000.0,8462000000.0,1832000000.0,6819000000.0,8595000000.0,2641000000.0,315000000.0,1520000000.0,4178000000.0,416000000.0,533000000.0,2373000000.0,1832000000.0,2789000000.0,3322000000.0,0.55,0.58,-5.1724,4221000000.0,4119000000.0,-0.01810354666799341,0.025794208707946437,0.044638209266007374,-0.26245705779731465,0.21314717859220478,0.30727166957533447,0.7933682373472949,4.916853784176463,1.5893538526404554,5576000000.0,0.6487492728330425,0.3865037812681792,6.704326923076923
38.58,40.74,37.975,40.19,35.0972,262339245,0.0,123223000000.0,74451000000.0,28614000000.0,28614000000.0,286000000.0,3407000000.0,48772000000.0,4108000000.0,5091000000.0,5091000000.0,35350000000.0,39782000000.0,75391000000.0,15142000000.0,551000000.0,999000000.0,60249000000.0,53057000000.0,54056000000.0,47435000000.0,23380000000.0,4260465000.0,5875000000.0,533000000.0,299000000.0,-5203000000.0,7712000000.0,618000000.0,-2172000000.0,8462000000.0,1832000000.0,6819000000.0,8595000000.0,2641000000.0,315000000.0,1520000000.0,4178000000.0,416000000.0,533000000.0,2373000000.0,1832000000.0,2789000000.0,3322000000.0,0.55,0.58,-5.1724,4221000000.0,4119000000.0,0.04606947528426453,0.04766433242924563,0.06879820850957952,0.20092841271405715,0.21314717859220478,0.30727166957533447,0.7933682373472949,4.916853784176463,1.5893538526404554,5576000000.0,0.6487492728330425,0.3865037812681792,6.704326923076923
40.11,41.14,37.64,38.45,33.5777,308405154,0.0,123223000000.0,74451000000.0,28614000000.0,28614000000.0,286000000.0,3407000000.0,48772000000.0,4108000000.0,5091000000.0,5091000000.0,35350000000.0,39782000000.0,75391000000.0,15142000000.0,551000000.0,999000000.0,60249000000.0,53057000000.0,54056000000.0,47435000000.0,23380000000.0,4260465000.0,5875000000.0,533000000.0,299000000.0,-5203000000.0,7712000000.0,618000000.0,-2172000000.0,8462000000.0,1832000000.0,6819000000.0,8595000000.0,2641000000.0,315000000.0,1520000000.0,4178000000.0,416000000.0,533000000.0,2373000000.0,1832000000.0,2789000000.0,3322000000.0,0.55,0.58,-5.1724,4221000000.0,4119000000.0,-0.04329405194716385,0.04607707004202636,0.09102730819245773,0.17559671256963472,0.21314717859220478,0.30727166957533447,0.7933682373472949,4.916853784176463,1.5893538526404554,5576000000.0,0.6487492728330425,0.3865037812681792,6.704326923076923
38.45,40.39,38.3,40.11,35.1637,244688378,0.15,123600000000.0,64734000000.0,18592000000.0,18592000000.0,327000000.0,3690000000.0,58866000000.0,4882000000.0,7968000000.0,7968000000.0,42083000000.0,39614000000.0,74755000000.0,16347000000.0,615000000.0,3838000000.0,58408000000.0,50489000000.0,54327000000.0,48462000000.0,24375000000.0,4233333000.0,1086000000.0,543000000.0,757000000.0,-9717000000.0,-973000000.0,614000000.0,-585000000.0,-10022000000.0,2032000000.0,7238000000.0,9035000000.0,3037000000.0,303000000.0,1510000000.0,4201000000.0,451000000.0,314000000.0,2685000000.0,2032000000.0,3163000000.0,3477000000.0,0.61,0.6,1.6667,4195000000.0,4104000000.0,0.0472337295288241,0.05193341041845818,0.052106706556968425,-0.20660087930955917,0.22490315439955727,0.3361372440509131,0.8011068068622026,3.9599926592035235,1.542548801122529,329000000.0,0.03641394576646375,0.38483674598782514,7.013303769401331
40.22,43.26,39.68,42.59,37.3378,224193283,0.0,123600000000.0,64734000000.0,18592000000.0,18592000000.0,327000000.0,3690000000.0,58866000000.0,4882000000.0,7968000000.0,7968000000.0,42083000000.0,39614000000.0,74755000000.0,16347000000.0,615000000.0,3838000000.0,58408000000.0,50489000000.0,54327000000.0,48462000000.0,24375000000.0,4233333000.0,1086000000.0,543000000.0,757000000.0,-9717000000.0,-973000000.0,614000000.0,-585000000.0,-10022000000.0,2032000000.0,7238000000.0,9035000000.0,3037000000.0,303000000.0,1510000000.0,4201000000.0,451000000.0,314000000.0,2685000000.0,2032000000.0,3163000000.0,3477000000.0,0.61,0.6,1.6667,4195000000.0,4104000000.0,0.061827964633983434,0.056948674680738574,0.0840572904437661,-0.08375998552738784,0.22490315439955727,0.3361372440509131,0.8011068068622026,3.9599926592035235,1.542548801122529,329000000.0,0.03641394576646375,0.38483674598782514,7.013303769401331
42.75,46.99,42.25,44.61,39.1087,359660482,0.0,123600000000.0,64734000000.0,18592000000.0,18592000000.0,327000000.0,3690000000.0,58866000000.0,4882000000.0,7968000000.0,7968000000.0,42083000000.0,39614000000.0,74755000000.0,16347000000.0,615000000.0,3838000000.0,58408000000.0,50489000000.0,54327000000.0,48462000000.0,24375000000.0,4233333000.0,1086000000.0,543000000.0,757000000.0,-9717000000.0,-973000000.0,614000000.0,-585000000.0,-10022000000.0,2032000000.0,7238000000.0,9035000000.0,3037000000.0,303000000.0,1510000000.0,4201000000.0,451000000.0,314000000.0,2685000000.0,2032000000.0,3163000000.0,3477000000.0,0.61,0.6,1.6667,4195000000.0,4104000000.0,0.04742914686992794,0.008370143758662036,0.10625420309347684,0.6042428978570245,0.22490315439955727,0.3361372440509131,0.8011068068622026,3.9599926592035235,1.542548801122529,329000000.0,0.03641394576646375,0.38483674598782514,7.013303769401331
44.68,45.05,43.76,44.96,39.5858,215280681,0.19,125382000000.0,66011000000.0,19748000000.0,19748000000.0,391000000.0,3721000000.0,59371000000.0,5070000000.0,7788000000.0,7788000000.0,42504000000.0,39604000000.0,74359000000.0,15790000000.0,481000000.0,3498000000.0,58569000000.0,50469000000.0,53967000000.0,50615000000.0,25576000000.0,4224528000.0,2699000000.0,656000000.0,440000000.0,-728000000.0,-940000000.0,612000000.0,-547000000.0,1156000000.0,2239000000.0,7313000000.0,9205000000.0,2959000000.0,241000000.0,1521000000.0,4362000000.0,450000000.0,371000000.0,2698000000.0,2239000000.0,3150000000.0,3521000000.0,0.69,0.62,11.2903,4204000000.0,4107000000.0,0.012199331606522312,0.025532551291342593,0.02869217081850532,-0.4014335970333266,0.24323737099402498,0.32145573058120586,0.7944595328625746,4.180557314756175,1.469109947643979,2259000000.0,0.24541010320478002,0.38250950570342207,7.0
45.01,45.78,43.6,45.39,39.9644,215967042,0.0,125382000000.0,66011000000.0,19748000000.0,19748000000.0,391000000.0,3721000000.0,59371000000.0,5070000000.0,7788000000.0,7788000000.0,42504000000.0,39604000000.0,74359000000.0,15790000000.0,481000000.0,3498000000.0,58569000000.0,50469000000.0,53967000000.0,50615000000.0,25576000000.0,4224528000.0,2699000000.0,656000000.0,440000000.0,-728000000.0,-940000000.0,612000000.0,-547000000.0,1156000000.0,2239000000.0,7313000000.0,9205000000.0,2959000000.0,241000000.0,1521000000.0,4362000000.0,450000000.0,371000000.0,2698000000.0,2239000000.0,3150000000.0,3521000000.0,0.69,0.62,11.2903,4204000000.0,4107000000.0,0.009564035588519149,0.02114178848059508,0.04802820004406256,0.0031882145523314254,0.24323737099402498,0.32145573058120586,0.7944595328625746,4.180557314756175,1.469109947643979,2259000000.0,0.24541010320478002,0.38250950570342207,7.0
45.52,51.85,43.74,50.14,44.1466,382006869,0.0,125382000000.0,66011000000.0,19748000000.0,19748000000.0,391000000.0,3721000000.0,59371000000.0,5070000000.0,7788000000.0,7788000000.0,42504000000.0,39604000000.0,74359000000.0,15790000000.0,481000000.0,3498000000.0,58569000000.0,50469000000.0,53967000000.0,50615000000.0,25576000000.0,4224528000.0,2699000000.0,656000000.0,440000000.0,-728000000.0,-940000000.0,612000000.0,-547000000.0,1156000000.0,2239000000.0,7313000000.0,9205000000.0,2959000000.0,241000000.0,1521000000.0,4362000000.0,450000000.0,371000000.0,2698000000.0,2239000000.0,3150000000.0,3521000000.0,0.69,0.62,11.2903,4204000000.0,4107000000.0,0.10464813684178931,0.05415212012727454,0.16174710809732748,0.768820211928448,0.24323737099402498,0.32145573058120586,0.7944595328625746,4.180557314756175,1.469109947643979,2259000000.0,0.24541010320478002,0.38250950570342207,7.0
50.05,51.36,48.77,49.93,44.1273,218234622,0.19,134991000000.0,74515000000.0,21784000000.0,21784000000.0,300000000.0,5300000000.0,60476000000.0,5315000000.0,7679000000.0,7679000000.0,43045000000.0,44294000000.0,80745000000.0,24178000000.0,599000000.0,9797000000.0,56567000000.0,48112000000.0,57909000000.0,53860000000.0,27598000000.0,4264601000.0,4466000000.0,719000000.0,525000000.0,-5846000000.0,3287000000.0,787000000.0,-540000000.0,2036000000.0,3232000000.0,8889000000.0,10892000000.0,4074000000.0,317000000.0,1608000000.0,4816000000.0,481000000.0,772000000.0,3761000000.0,3232000000.0,4210000000.0,4982000000.0,0.89,0.78,14.1026,4247000000.0,4130000000.0,-0.0004371797601627758,0.05799990572539036,0.051872621670338404,-0.42871545066379424,0.2967315460888726,0.3740359897172236,0.8161035622475211,3.0819339895773017,1.4991645005569996,3941000000.0,0.36182519280205655,0.4573999265515975,8.752598752598752
50.15,50.515,47.98,50.33,44.4808,212474504,0.0,134991000000.0,74515000000.0,21784000000.0,21784000000.0,300000000.0,5300000000.0,60476000000.0,5315000000.0,7679000000.0,7679000000.0,43045000000.0,44294000000.0,80745000000.0,24178000000.0,599000000.0,9797000000.0,56567000000.0,48112000000.0,57909000000.0,53860000000.0,27598000000.0,4264601000.0,4466000000.0,719000000.0,525000000.0,-5846000000.0,3287000000.0,787000000.0,-540000000.0,2036000000.0,3232000000.0,8889000000.0,10892000000.0,4074000000.0,317000000.0,1608000000.0,4816000000.0,481000000.0,772000000.0,3761000000.0,3232000000.0,4210000000.0,4982000000.0,0.89,0.78,14.1026,4247000000.0,4130000000.0,0.008010913878710113,0.05838528198310373,0.050367574011524016,-0.0263941529864129,0.2967315460888726,0.3740359897172236,0.8161035622475211,3.0819339895773017,1.4991645005569996,3941000000.0,0.36182519280205655,0.4573999265515975,8.752598752598752
50.35,53.14,47.64,48.35,42.7309,397932956,0.0,133597000000.0,73335000000.0,21321000000.0,21321000000.0,312000000.0,3591000000.0,60262000000.0,5586000000.0,7186000000.0,7186000000.0,43020000000.0,45576000000.0,77231000000.0,20226000000.0,593000000.0,4998000000.0,57005000000.0,48293000000.0,53291000000.0,55959000000.0,28586000000.0,4288000000.0,6566000000.0,696000000.0,473000000.0,-1818000000.0,-5441000000.0,788000000.0,-833000000.0,-463000000.0,2144000000.0,7259000000.0,9187000000.0,2749000000.0,319000000.0,1572000000.0,4427000000.0,469000000.0,696000000.0,2500000000.0,2210000000.0,2969000000.0,3665000000.0,0.62,0.6,3.3333,4284000000.0,4156000000.0,-0.03934056941421926,0.02525538550734198,0.11375387797311272,0.8728503820863138,0.23337324480243823,0.2992271688255143,0.7901382388157179,3.62577870068229,1.3801354563162316,6093000000.0,0.663219767062153,0.3989332752802874,6.330490405117271
48.72,51.28,48.0,50.9,45.1618,306973191,0.19,133597000000.0,73335000000.0,21321000000.0,21321000000.0,312000000.0,3591000000.0,60262000000.0,5586000000.0,7186000000.0,7186000000.0,43020000000.0,45576000000.0,77231000000.0,20226000000.0,593000000.0,4998000000.0,57005000000.0,48293000000.0,53291000000.0,55959000000.0,28586000000.0,4288000000.0,6566000000.0,696000000.0,473000000.0,-1818000000.0,-5441000000.0,788000000.0,-833000000.0,-463000000.0,2144000000.0,7259000000.0,9187000000.0,2749000000.0,319000000.0,1572000000.0,4427000000.0,469000000.0,696000000.0,2500000000.0,2210000000.0,2969000000.0,3665000000.0,0.62,0.6,3.3333,4284000000.0,4156000000.0,0.056888574778439116,0.04811658913015443,0.06444007858546172,-0.22858062803926193,0.23337324480243823,0.2992271688255143,0.7901382388157179,3.62577870068229,1.3801354563162316,6093000000.0,0.663219767062153,0.3989332752802874,6.330490405117271
