DateTime,open,high,low,close,adjusted_close,volume,dividend_amount,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,longTermDebt,shortLongTermDebtTotal,totalShareholderEquity,retainedEarnings,commonStockSharesOutstanding,operatingCashflow,depreciationDepletionAndAmortization,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,dividendPayout,proceedsFromRepurchaseOfEquity,changeInCashAndCashEquivalents,netIncome,grossProfit,totalRevenue,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,interestExpense,depreciationAndAmortization,incomeBeforeTax,netIncomeFromContinuingOperations,ebit,ebitda,reportedEPS,estimatedEPS,surprisePercentage,shares_outstanding_diluted,shares_outstanding_basic,monthly_return,monthly_volatility,price_range_pct,volume_change,profit_margin,operating_margin,gross_margin,current_ratio,debt_to_equity,free_cash_flow,fcf_margin,ebitda_margin,interest_coverage
2009-01-30,83.89,94.94,81.76,91.65,49.3744,208959400,0.0,115910000000.0,44187000000.0,9755000000.0,9755000000.0,3000000000.0,24939000000.0,71723000000.0,14659000000.0,3050000000.0,3050000000.0,18861000000.0,1000000.0,88391000000.0,44752000000.0,6770000000.0,16181000000.0,43639000000.0,18232000000.0,34413000000.0,27519000000.0,66600000000.0,1379100000.0,3738000000.0,1379000000.0,1126000000.0,-1496000000.0,-1881000000.0,677000000.0,-2674000000.0,,2823000000.0,10959000000.0,25302000000.0,3864000000.0,5126000000.0,1579000000.0,7096000000.0,159000000.0,1379000000.0,3895000000.0,0.0,4054000000.0,5433000000.0,2.05,2.02,1.4851,1384100000.0,1359500000.0,0.08899544325685826,0.10635759524374967,0.14380796508456073,0.10650630328081978,0.11157220773061419,0.15271520037941666,0.43312781598292627,0.9873748659277798,3.211998982521167,2612000000.0,0.10323294601217295,0.21472610860801516,25.49685534591195
2009-02-27,90.6,97.1,82.85,92.03,49.837,223017600,0.5,109524000000.0,49004000000.0,12741000000.0,12741000000.0,2701000000.0,27555000000.0,60520000000.0,14305000000.0,2876000000.0,2876000000.0,18226000000.0,166000000.0,96059000000.0,42435000000.0,7014000000.0,11236000000.0,53624000000.0,22689000000.0,33926000000.0,13465000000.0,70353000000.0,1344300000.0,6621000000.0,1321000000.0,1381000000.0,-880000000.0,-2870000000.0,669000000.0,-740000000.0,,4427000000.0,12936000000.0,27007000000.0,5575000000.0,5833000000.0,1528000000.0,7361000000.0,191000000.0,1321000000.0,5808000000.0,0.0,5999000000.0,7320000000.0,3.28,3.04,7.8947,1353588792.0,1347368276.0,0.00936922777795779,0.0411193116998891,0.1548408127784418,0.06727718398885152,0.16392046506461289,0.2064279631206724,0.4789869293146221,1.1548014610580888,7.133976977348682,5240000000.0,0.19402377161476655,0.2710408412633762,31.408376963350786
2009-03-31,91.17,99.86,83.02,96.89,52.4688,286114500,0.0,109524000000.0,49004000000.0,12741000000.0,12741000000.0,2701000000.0,27555000000.0,60520000000.0,14305000000.0,2876000000.0,2876000000.0,18226000000.0,166000000.0,96059000000.0,42435000000.0,7014000000.0,11236000000.0,53624000000.0,22689000000.0,33926000000.0,13465000000.0,70353000000.0,1344300000.0,6621000000.0,1321000000.0,1381000000.0,-880000000.0,-2870000000.0,669000000.0,-740000000.0,,4427000000.0,12936000000.0,27007000000.0,5575000000.0,5833000000.0,1528000000.0,7361000000.0,191000000.0,1321000000.0,5808000000.0,0.0,5999000000.0,7320000000.0,3.28,3.04,7.8947,1353588792.0,1347368276.0,0.05280815458394361,0.039868104241872634,0.17380534626896485,0.2829234105290346,0.16392046506461289,0.2064279631206724,0.4789869293146221,1.1548014610580888,7.133976977348682,5240000000.0,0.19402377161476655,0.2710408412633762,31.408376963350786
2009-04-30,96.13,106.05,95.7,103.21,55.8913,213623100,0.0,109524000000.0,49004000000.0,12741000000.0,12741000000.0,2701000000.0,27555000000.0,60520000000.0,14305000000.0,2876000000.0,2876000000.0,18226000000.0,166000000.0,96059000000.0,42435000000.0,7014000000.0,11236000000.0,53624000000.0,22689000000.0,33926000000.0,13465000000.0,70353000000.0,1344300000.0,6621000000.0,1321000000.0,1381000000.0,-880000000.0,-2870000000.0,669000000.0,-740000000.0,,4427000000.0,12936000000.0,27007000000.0,5575000000.0,5833000000.0,1528000000.0,7361000000.0,191000000.0,1321000000.0,5808000000.0,0.0,5999000000.0,7320000000.0,3.28,3.04,7.8947,1353588792.0,1347368276.0,0.06522924099655403,0.02933020293857249,0.10028098052514287,-0.25336499897768205,0.16392046506461289,0.2064279631206724,0.4789869293146221,1.1548014610580888,7.133976977348682,5240000000.0,0.19402377161476655,0.2710408412633762,31.408376963350786
2009-05-29,103.78,106.82,99.83,106.28,57.8564,153084700,0.55,101944000000.0,43995000000.0,12294000000.0,12294000000.0,2759000000.0,23463000000.0,57949000000.0,13727000000.0,2721000000.0,2721000000.0,18070000000.0,1000000.0,88251000000.0,37425000000.0,5878000000.0,9870000000.0,50826000000.0,21106000000.0,30976000000.0,13601000000.0,71968000000.0,1349500000.0,4386000000.0,1229000000.0,760000000.0,-48000000.0,-4583000000.0,675000000.0,-1765000000.0,,2295000000.0,9431000000.0,21711000000.0,2688000000.0,4805000000.0,1480000000.0,6743000000.0,136000000.0,1229000000.0,3122000000.0,0.0,3258000000.0,4487000000.0,1.7,1.66,2.4096,1349500000.0,1344300000.0,0.03515931817653195,0.015110509988124118,0.06576966503575456,-0.28338882826810396,0.10570678457924554,0.12380820782092027,0.4343880981990696,1.1755511022044087,6.488567017131094,3626000000.0,0.16701211367509558,0.2066694302427341,23.955882352941178
2009-06-30,106.94,110.64,103.51,104.42,56.8438,160502100,0.0,101944000000.0,43995000000.0,12294000000.0,12294000000.0,2759000000.0,23463000000.0,57949000000.0,13727000000.0,2721000000.0,2721000000.0,18070000000.0,1000000.0,88251000000.0,37425000000.0,5878000000.0,9870000000.0,50826000000.0,21106000000.0,30976000000.0,13601000000.0,71968000000.0,1349500000.0,4386000000.0,1229000000.0,760000000.0,-48000000.0,-4583000000.0,675000000.0,-1765000000.0,,2295000000.0,9431000000.0,21711000000.0,2688000000.0,4805000000.0,1480000000.0,6743000000.0,136000000.0,1229000000.0,3122000000.0,0.0,3258000000.0,4487000000.0,1.7,1.66,2.4096,1349500000.0,1344300000.0,-0.017501953111496715,0.04187652530678221,0.06828193832599115,0.048452915281540276,0.10570678457924554,0.12380820782092027,0.4343880981990696,1.1755511022044087,6.488567017131094,3626000000.0,0.16701211367509558,0.2066694302427341,23.955882352941178
2009-07-31,105.0,119.37,99.5,117.93,64.1984,176171400,0.0,101944000000.0,43995000000.0,12294000000.0,12294000000.0,2759000000.0,23463000000.0,57949000000.0,13727000000.0,2721000000.0,2721000000.0,18070000000.0,1000000.0,88251000000.0,37425000000.0,5878000000.0,9870000000.0,50826000000.0,21106000000.0,30976000000.0,13601000000.0,71968000000.0,1349500000.0,4386000000.0,1229000000.0,760000000.0,-48000000.0,-4583000000.0,675000000.0,-1765000000.0,,2295000000.0,9431000000.0,21711000000.0,2688000000.0,4805000000.0,1480000000.0,6743000000.0,136000000.0,1229000000.0,3122000000.0,0.0,3258000000.0,4487000000.0,1.7,1.66,2.4096,1349500000.0,1344300000.0,0.12938262396250777,0.07441585833355462,0.16848978207411178,0.09762676002370063,0.10570678457924554,0.12380820782092027,0.4343880981990696,1.1755511022044087,6.488567017131094,3626000000.0,0.16701211367509558,0.2066694302427341,23.955882352941178
2009-08-31,118.88,120.88,116.12,118.05,64.5648,112480200,0.55,103655000000.0,44435000000.0,11678000000.0,11678000000.0,2691000000.0,23856000000.0,59220000000.0,13948000000.0,2580000000.0,2580000000.0,18737000000.0,848000000.0,88182000000.0,36430000000.0,5869000000.0,8504000000.0,51752000000.0,20868000000.0,29372000000.0,15379000000.0,74328000000.0,1336900000.0,4741000000.0,1242000000.0,863000000.0,-1849000000.0,-3743000000.0,732000000.0,-1671000000.0,,3103000000.0,10581000000.0,23250000000.0,4056000000.0,4716000000.0,1434000000.0,6525000000.0,101000000.0,1242000000.0,4262000000.0,0.0,4363000000.0,5605000000.0,2.32,2.01,15.4229,1336900000.0,1326100000.0,0.005707307347223578,0.07896131193306069,0.040321897501058794,-0.36152973751698625,0.13346236559139785,0.1744516129032258,0.4550967741935484,1.2197364809223168,5.733922881851876,3878000000.0,0.16679569892473117,0.2410752688172043,43.198019801980195
2009-09-30,117.67,122.88,115.15,119.61,65.418,131522200,0.0,103655000000.0,44435000000.0,11678000000.0,11678000000.0,2691000000.0,23856000000.0,59220000000.0,13948000000.0,2580000000.0,2580000000.0,18737000000.0,848000000.0,88182000000.0,36430000000.0,5869000000.0,8504000000.0,51752000000.0,20868000000.0,29372000000.0,15379000000.0,74328000000.0,1336900000.0,4741000000.0,1242000000.0,863000000.0,-1849000000.0,-3743000000.0,732000000.0,-1671000000.0,,3103000000.0,10581000000.0,23250000000.0,4056000000.0,4716000000.0,1434000000.0,6525000000.0,101000000.0,1242000000.0,4262000000.0,0.0,4363000000.0,5605000000.0,2.32,2.01,15.4229,1336900000.0,1326100000.0,0.01321463088246233,0.06933847712826194,0.06462670345288847,0.16929201761732293,0.13346236559139785,0.1744516129032258,0.4550967741935484,1.2197364809223168,5.733922881851876,3878000000.0,0.16679569892473117,0.2410752688172043,43.198019801980195
2009-10-30,119.39,128.61,117.26,120.61,65.965,183531100,0.0,103655000000.0,44435000000.0,11678000000.0,11678000000.0,2691000000.0,23856000000.0,59220000000.0,13948000000.0,2580000000.0,2580000000.0,18737000000.0,848000000.0,88182000000.0,36430000000.0,5869000000.0,8504000000.0,51752000000.0,20868000000.0,29372000000.0,15379000000.0,74328000000.0,1336900000.0,4741000000.0,1242000000.0,863000000.0,-1849000000.0,-3743000000.0,732000000.0,-1671000000.0,,3103000000.0,10581000000.0,23250000000.0,4056000000.0,4716000000.0,1434000000.0,6525000000.0,101000000.0,1242000000.0,4262000000.0,0.0,4363000000.0,5605000000.0,2.32,2.01,15.4229,1336900000.0,1326100000.0,0.008361613011709235,0.0038069460130391495,0.09410496642069487,0.3954381845802457,0.13346236559139785,0.1744516129032258,0.4550967741935484,1.2197364809223168,5.733922881851876,3878000000.0,0.16679569892473117,0.2410752688172043,43.198019801980195
2009-11-30,120.61,128.94,119.5,126.35,69.4121,110748200,0.55,103675000000.0,43446000000.0,9532000000.0,9532000000.0,2546000000.0,23622000000.0,60229000000.0,14189000000.0,2436000000.0,2436000000.0,19272000000.0,1980000000.0,85182000000.0,32960000000.0,6145000000.0,4885000000.0,52222000000.0,20583000000.0,25468000000.0,18395000000.0,76812000000.0,1338200000.0,5198000000.0,1258000000.0,974000000.0,-2337000000.0,-5168000000.0,726000000.0,-929000000.0,,3214000000.0,10627000000.0,23566000000.0,4144000000.0,4641000000.0,1446000000.0,6483000000.0,84000000.0,1258000000.0,4373000000.0,0.0,4457000000.0,5715000000.0,2.4,2.38,0.8403,1338200000.0,1319900000.0,0.05225649965890988,0.024064428706363196,0.0747130985358132,-0.3965698456555864,0.13638292455232115,0.17584655860137485,0.45094627853687513,1.318143203883495,4.630714868170698,4224000000.0,0.17924127980989563,0.24251039633370108,53.05952380952381
2009-12-31,127.29,132.85,126.0,130.9,71.9117,124475900,0.0,103675000000.0,43446000000.0,9532000000.0,9532000000.0,2546000000.0,23622000000.0,60229000000.0,14189000000.0,2436000000.0,2436000000.0,19272000000.0,1980000000.0,85182000000.0,32960000000.0,6145000000.0,4885000000.0,52222000000.0,20583000000.0,25468000000.0,18395000000.0,76812000000.0,1338200000.0,5198000000.0,1258000000.0,974000000.0,-2337000000.0,-5168000000.0,726000000.0,-929000000.0,,3214000000.0,10627000000.0,23566000000.0,4144000000.0,4641000000.0,1446000000.0,6483000000.0,84000000.0,1258000000.0,4373000000.0,0.0,4457000000.0,5715000000.0,2.4,2.38,0.8403,1338200000.0,1319900000.0,0.03601101248917704,0.022192965171487583,0.05233002291825817,0.12395415907436869,0.13638292455232115,0.17584655860137485,0.45094627853687513,1.318143203883495,4.630714868170698,4224000000.0,0.17924127980989563,0.24251039633370108,53.05952380952381
2010-01-29,131.18,134.25,121.9,122.39,67.2366,156110600,0.0,103675000000.0,43446000000.0,9532000000.0,9532000000.0,2546000000.0,23622000000.0,60229000000.0,14189000000.0,2436000000.0,2436000000.0,19272000000.0,1980000000.0,85182000000.0,32960000000.0,6145000000.0,4885000000.0,52222000000.0,20583000000.0,25468000000.0,18395000000.0,76812000000.0,1338200000.0,5198000000.0,1258000000.0,974000000.0,-2337000000.0,-5168000000.0,726000000.0,-929000000.0,,3214000000.0,10627000000.0,23566000000.0,4144000000.0,4641000000.0,1446000000.0,6483000000.0,84000000.0,1258000000.0,4373000000.0,0.0,4457000000.0,5715000000.0,2.4,2.38,0.8403,1338200000.0,1319900000.0,-0.0650116740391341,0.06353650343077598,0.10090693684124516,0.2541431714894209,0.13638292455232115,0.17584655860137485,0.45094627853687513,1.318143203883495,4.630714868170698,4224000000.0,0.17924127980989563,0.24251039633370108,53.05952380952381
2010-02-26,123.23,128.27,121.61,127.16,70.1723,113211200,0.55,109022000000.0,48935000000.0,12183000000.0,12183000000.0,2493000000.0,26793000000.0,60087000000.0,14165000000.0,2513000000.0,2513000000.0,20190000000.0,1791000000.0,86267000000.0,36002000000.0,7436000000.0,4168000000.0,50265000000.0,21932000000.0,26100000000.0,22637000000.0,80900000000.0,1340700000.0,6448000000.0,1265000000.0,1480000000.0,-2495000000.0,-1206000000.0,727000000.0,-3064000000.0,,4813000000.0,13145000000.0,27230000000.0,6027000000.0,5103000000.0,1460000000.0,7118000000.0,81000000.0,1265000000.0,6381000000.0,0.0,6462000000.0,7727000000.0,3.59,3.47,3.4582,1340611016.0,1318329640.0,0.04366223158220395,0.06065495598053313,0.052374960679459036,-0.2748013267516748,0.17675358060962174,0.22133676092544988,0.48273962541314724,1.3592300427754014,3.810884834562884,4968000000.0,0.1824458318031583,0.2837679030481087,79.77777777777777
2010-03-31,127.5,130.73,125.2,128.25,70.7738,139997300,0.0,109022000000.0,48935000000.0,12183000000.0,12183000000.0,2493000000.0,26793000000.0,60087000000.0,14165000000.0,2513000000.0,2513000000.0,20190000000.0,1791000000.0,86267000000.0,36002000000.0,7436000000.0,4168000000.0,50265000000.0,21932000000.0,26100000000.0,22637000000.0,80900000000.0,1340700000.0,6448000000.0,1265000000.0,1480000000.0,-2495000000.0,-1206000000.0,727000000.0,-3064000000.0,,4813000000.0,13145000000.0,27230000000.0,6027000000.0,5103000000.0,1460000000.0,7118000000.0,81000000.0,1265000000.0,6381000000.0,0.0,6462000000.0,7727000000.0,3.59,3.47,3.4582,1340611016.0,1318329640.0,0.008571758371892946,0.05546151908982675,0.043118908382066175,0.2366029156125895,0.17675358060962174,0.22133676092544988,0.48273962541314724,1.3592300427754014,3.810884834562884,4968000000.0,0.1824458318031583,0.2837679030481087,79.77777777777777
2010-04-30,128.95,132.28,127.12,129.0,71.1877,146426400,0.0,109022000000.0,48935000000.0,12183000000.0,12183000000.0,2493000000.0,26793000000.0,60087000000.0,14165000000.0,2513000000.0,2513000000.0,20190000000.0,1791000000.0,86267000000.0,36002000000.0,7436000000.0,4168000000.0,50265000000.0,21932000000.0,26100000000.0,22637000000.0,80900000000.0,1340700000.0,6448000000.0,1265000000.0,1480000000.0,-2495000000.0,-1206000000.0,727000000.0,-3064000000.0,,4813000000.0,13145000000.0,27230000000.0,6027000000.0,5103000000.0,1460000000.0,7118000000.0,81000000.0,1265000000.0,6381000000.0,0.0,6462000000.0,7727000000.0,3.59,3.47,3.4582,1340611016.0,1318329640.0,0.005848209365612922,0.02108972619353652,0.03999999999999997,0.04592302851554986,0.17675358060962174,0.22133676092544988,0.48273962541314724,1.3592300427754014,3.810884834562884,4968000000.0,0.1824458318031583,0.2837679030481087,79.77777777777777
2010-05-28,129.39,133.1,116.0,125.26,69.4864,188444200,0.65,105208000000.0,45697000000.0,12472000000.0,12472000000.0,2524000000.0,23511000000.0,59511000000.0,13841000000.0,2618000000.0,2618000000.0,20889000000.0,1505000000.0,83059000000.0,34576000000.0,6345000000.0,5014000000.0,48484000000.0,21305000000.0,26319000000.0,22033000000.0,82783000000.0,1321600000.0,4437000000.0,1210000000.0,904000000.0,-699000000.0,-3368000000.0,718000000.0,-4017000000.0,289000000.0,2601000000.0,9978000000.0,22858000000.0,2794000000.0,5309000000.0,1509000000.0,7184000000.0,101000000.0,1210000000.0,3515000000.0,2601000000.0,3616000000.0,4826000000.0,1.97,1.94,1.5464,1321600000.0,1301200000.0,-0.02389879150471219,0.018012210623434978,0.13651604662302405,0.2869550846022302,0.11378948289439146,0.12223291626564003,0.4365211304576078,1.3216392873669598,3.7697544592202603,3533000000.0,0.15456295388922917,0.211129582640651,35.801980198019805
2010-06-30,124.69,131.94,122.82,123.48,68.499,162019100,0.0,105208000000.0,45697000000.0,12472000000.0,12472000000.0,2524000000.0,23511000000.0,59511000000.0,13841000000.0,2618000000.0,2618000000.0,20889000000.0,1505000000.0,83059000000.0,34576000000.0,6345000000.0,5014000000.0,48484000000.0,21305000000.0,26319000000.0,22033000000.0,82783000000.0,1321600000.0,4437000000.0,1210000000.0,904000000.0,-699000000.0,-3368000000.0,718000000.0,-4017000000.0,289000000.0,2601000000.0,9978000000.0,22858000000.0,2794000000.0,5309000000.0,1509000000.0,7184000000.0,101000000.0,1210000000.0,3515000000.0,2601000000.0,3616000000.0,4826000000.0,1.97,1.94,1.5464,1321600000.0,1301200000.0,-0.014209974901563616,0.015171728005540758,0.07385811467444124,-0.14022771727652006,0.11378948289439146,0.12223291626564003,0.4365211304576078,1.3216392873669598,3.7697544592202603,3533000000.0,0.15456295388922917,0.211129582640651,35.801980198019805
2010-07-30,123.55,131.6,120.61,128.4,71.2283,144080000,0.0,105208000000.0,45697000000.0,12472000000.0,12472000000.0,2524000000.0,23511000000.0,59511000000.0,13841000000.0,2618000000.0,2618000000.0,20889000000.0,1505000000.0,83059000000.0,34576000000.0,6345000000.0,5014000000.0,48484000000.0,21305000000.0,26319000000.0,22033000000.0,82783000000.0,1321600000.0,4437000000.0,1210000000.0,904000000.0,-699000000.0,-3368000000.0,718000000.0,-4017000000.0,289000000.0,2601000000.0,9978000000.0,22858000000.0,2794000000.0,5309000000.0,1509000000.0,7184000000.0,101000000.0,1210000000.0,3515000000.0,2601000000.0,3616000000.0,4826000000.0,1.97,1.94,1.5464,1321600000.0,1301200000.0,0.03984437729017953,0.0343485509787836,0.08559190031152644,-0.11072213090925698,0.11378948289439146,0.12223291626564003,0.4365211304576078,1.3216392873669598,3.7697544592202603,3533000000.0,0.15456295388922917,0.211129582640651,35.801980198019805
2010-08-31,129.25,132.49,122.28,123.13,68.646,117394000,0.65,103420000000.0,44895000000.0,10325000000.0,10325000000.0,2595000000.0,23492000000.0,58525000000.0,13534000000.0,2526000000.0,2526000000.0,20544000000.0,1916000000.0,82244000000.0,34993000000.0,7233000000.0,5633000000.0,47251000000.0,21017000000.0,26650000000.0,21059000000.0,85323000000.0,1296700000.0,3766000000.0,1183000000.0,969000000.0,-1946000000.0,-3746000000.0,833000000.0,-4104000000.0,-2147000000.0,3386000000.0,10808000000.0,23723000000.0,4271000000.0,4655000000.0,1475000000.0,6537000000.0,90000000.0,1183000000.0,4575000000.0,3385000000.0,4665000000.0,5848000000.0,2.61,2.57,1.5564,1296700000.0,1278600000.0,-0.036253848540538036,0.0391551302097674,0.08292049053845536,-0.18521654636313156,0.14273068330312355,0.18003625173881888,0.45559161994688696,1.2829708798902637,3.905408613894297,2797000000.0,0.11790245753066644,0.2465118239683008,51.833333333333336
2010-09-30,125.31,136.11,124.52,134.14,74.7841,116092900,0.0,103420000000.0,44895000000.0,10325000000.0,10325000000.0,2595000000.0,23492000000.0,58525000000.0,13534000000.0,2526000000.0,2526000000.0,20544000000.0,1916000000.0,82244000000.0,34993000000.0,7233000000.0,5633000000.0,47251000000.0,21017000000.0,26650000000.0,21059000000.0,85323000000.0,1296700000.0,3766000000.0,1183000000.0,969000000.0,-1946000000.0,-3746000000.0,833000000.0,-4104000000.0,-2147000000.0,3386000000.0,10808000000.0,23723000000.0,4271000000.0,4655000000.0,1475000000.0,6537000000.0,90000000.0,1183000000.0,4575000000.0,3385000000.0,4665000000.0,5848000000.0,2.61,2.57,1.5564,1296700000.0,1278600000.0,0.08941671765288572,0.06330014232605723,0.08640226628895198,-0.01108318994156432,0.14273068330312355,0.18003625173881888,0.45559161994688696,1.2829708798902637,3.905408613894297,2797000000.0,0.11790245753066644,0.2465118239683008,51.833333333333336
2010-10-29,135.51,144.0,134.39,143.6,80.0581,137284700,0.0,103420000000.0,44895000000.0,10325000000.0,10325000000.0,2595000000.0,23492000000.0,58525000000.0,13534000000.0,2526000000.0,2526000000.0,20544000000.0,1916000000.0,82244000000.0,34993000000.0,7233000000.0,5633000000.0,47251000000.0,21017000000.0,26650000000.0,21059000000.0,85323000000.0,1296700000.0,3766000000.0,1183000000.0,969000000.0,-1946000000.0,-3746000000.0,833000000.0,-4104000000.0,-2147000000.0,3386000000.0,10808000000.0,23723000000.0,4271000000.0,4655000000.0,1475000000.0,6537000000.0,90000000.0,1183000000.0,4575000000.0,3385000000.0,4665000000.0,5848000000.0,2.61,2.57,1.5564,1296700000.0,1278600000.0,0.07052301224458146,0.06776351194971657,0.06692200557103074,0.18254174027869063,0.14273068330312355,0.18003625173881888,0.45559161994688696,1.2829708798902637,3.905408613894297,2797000000.0,0.11790245753066644,0.2465118239683008,51.833333333333336
2010-11-30,143.64,147.53,141.18,141.46,79.2151,104096700,0.65,107174000000.0,44469000000.0,9859000000.0,9859000000.0,2629000000.0,24496000000.0,62705000000.0,14009000000.0,3047000000.0,3047000000.0,22703000000.0,1227000000.0,84815000000.0,35443000000.0,7084000000.0,5556000000.0,49372000000.0,21899000000.0,27455000000.0,22238000000.0,88095000000.0,1272800000.0,4551000000.0,1203000000.0,1593000000.0,-1780000000.0,-3455000000.0,818000000.0,-3653000000.0,-466000000.0,3589000000.0,11001000000.0,24271000000.0,4389000000.0,4769000000.0,1464000000.0,6612000000.0,95000000.0,1203000000.0,4677000000.0,3589000000.0,4772000000.0,5975000000.0,2.82,2.75,2.5455,1272800000.0,1255200000.0,-0.01052985269448048,0.053097168698978375,0.04488901456242043,-0.24174580270051949,0.14787194594371883,0.1808330929916361,0.45325697334267234,1.254662415709731,3.8139670833708066,2958000000.0,0.1218738412096741,0.2461785670141321,50.23157894736842
2010-12-31,143.61,147.5,143.51,146.76,82.183,93392800,0.0,107174000000.0,44469000000.0,9859000000.0,9859000000.0,2629000000.0,24496000000.0,62705000000.0,14009000000.0,3047000000.0,3047000000.0,22703000000.0,1227000000.0,84815000000.0,35443000000.0,7084000000.0,5556000000.0,49372000000.0,21899000000.0,27455000000.0,22238000000.0,88095000000.0,1272800000.0,4551000000.0,1203000000.0,1593000000.0,-1780000000.0,-3455000000.0,818000000.0,-3653000000.0,-466000000.0,3589000000.0,11001000000.0,24271000000.0,4389000000.0,4769000000.0,1464000000.0,6612000000.0,95000000.0,1203000000.0,4677000000.0,3589000000.0,4772000000.0,5975000000.0,2.82,2.75,2.5455,1272800000.0,1255200000.0,0.03746634164445917,0.04075525540143275,0.02718724448078502,-0.10282650650789127,0.14787194594371883,0.1808330929916361,0.45325697334267234,1.254662415709731,3.8139670833708066,2958000000.0,0.1218738412096741,0.2461785670141321,50.23157894736842
2011-01-31,147.21,164.35,146.64,162.0,90.7171,118831600,0.0,107174000000.0,44469000000.0,9859000000.0,9859000000.0,2629000000.0,24496000000.0,62705000000.0,14009000000.0,3047000000.0,3047000000.0,22703000000.0,1227000000.0,84815000000.0,35443000000.0,7084000000.0,5556000000.0,49372000000.0,21899000000.0,27455000000.0,22238000000.0,88095000000.0,1272800000.0,4551000000.0,1203000000.0,1593000000.0,-1780000000.0,-3455000000.0,818000000.0,-3653000000.0,-466000000.0,3589000000.0,11001000000.0,24271000000.0,4389000000.0,4769000000.0,1464000000.0,6612000000.0,95000000.0,1203000000.0,4677000000.0,3589000000.0,4772000000.0,5975000000.0,2.82,2.75,2.5455,1272800000.0,1255200000.0,0.10384264385578512,0.05743186707367704,0.10932098765432104,0.27238502325661074,0.14787194594371883,0.1808330929916361,0.45325697334267234,1.254662415709731,3.8139670833708066,2958000000.0,0.1218738412096741,0.2461785670141321,50.23157894736842
2011-02-28,162.11,166.25,159.03,161.88,91.0048,89067500,0.65,113452000000.0,48116000000.0,10661000000.0,10661000000.0,2450000000.0,28225000000.0,65334000000.0,14096000000.0,3488000000.0,3488000000.0,25136000000.0,990000000.0,90280000000.0,40562000000.0,7804000000.0,6778000000.0,49718000000.0,21846000000.0,28624000000.0,23046000000.0,92532000000.0,1258400000.0,6795000000.0,1235000000.0,1873000000.0,-4082000000.0,-1859000000.0,808000000.0,-3601000000.0,802000000.0,5257000000.0,14227000000.0,29018000000.0,6687000000.0,5474000000.0,1578000000.0,7539000000.0,101000000.0,1235000000.0,6955000000.0,5258000000.0,7056000000.0,8291000000.0,4.18,4.08,2.451,1258421552.0,1240256808.0,0.0031713976747493877,0.05118049186421441,0.04460093896713614,-0.2504729381746943,0.181163415810876,0.2304431732028396,0.49028189399682953,1.186233420442779,3.9173826260522433,4922000000.0,0.16961885726101042,0.2857192087669722,69.86138613861387
2011-03-31,163.15,167.72,151.71,163.07,91.6738,129714300,0.0,113452000000.0,48116000000.0,10661000000.0,10661000000.0,2450000000.0,28225000000.0,65334000000.0,14096000000.0,3488000000.0,3488000000.0,25136000000.0,990000000.0,90280000000.0,40562000000.0,7804000000.0,6778000000.0,49718000000.0,21846000000.0,28624000000.0,23046000000.0,92532000000.0,1258400000.0,6795000000.0,1235000000.0,1873000000.0,-4082000000.0,-1859000000.0,808000000.0,-3601000000.0,802000000.0,5257000000.0,14227000000.0,29018000000.0,6687000000.0,5474000000.0,1578000000.0,7539000000.0,101000000.0,1235000000.0,6955000000.0,5258000000.0,7056000000.0,8291000000.0,4.18,4.08,2.451,1258421552.0,1240256808.0,0.0073512605928478525,0.05695430640090916,0.09817869626540744,0.45635950262441405,0.181163415810876,0.2304431732028396,0.49028189399682953,1.186233420442779,3.9173826260522433,4922000000.0,0.16961885726101042,0.2857192087669722,69.86138613861387
2011-04-29,163.7,173.0,162.19,170.58,95.8957,100769500,0.0,113452000000.0,48116000000.0,10661000000.0,10661000000.0,2450000000.0,28225000000.0,65334000000.0,14096000000.0,3488000000.0,3488000000.0,25136000000.0,990000000.0,90280000000.0,40562000000.0,7804000000.0,6778000000.0,49718000000.0,21846000000.0,28624000000.0,23046000000.0,92532000000.0,1258400000.0,6795000000.0,1235000000.0,1873000000.0,-4082000000.0,-1859000000.0,808000000.0,-3601000000.0,802000000.0,5257000000.0,14227000000.0,29018000000.0,6687000000.0,5474000000.0,1578000000.0,7539000000.0,101000000.0,1235000000.0,6955000000.0,5258000000.0,7056000000.0,8291000000.0,4.18,4.08,2.451,1258421552.0,1240256808.0,0.04605350710890144,0.02364392257686988,0.06337202485637239,-0.22314270670234504,0.181163415810876,0.2304431732028396,0.49028189399682953,1.186233420442779,3.9173826260522433,4922000000.0,0.16961885726101042,0.2857192087669722,69.86138613861387
